team,enemy,win,home,diff
BKN,DET,1,0,12.0
SAS,HOU,1,1,12.0
CLE,IND,1,1,12.0
WAS,NYK,1,0,11.0
CHI,DET,1,1,11.0
TOR,LAL,1,1,11.0
ATL,IND,1,1,10.0
POR,PHI,1,0,10.0
LAC,CHI,1,0,10.0
CHA,CHI,1,1,10.0
MIA,CLE,1,1,10.0
MEM,DAL,1,1,9.0
DEN,MIN,1,0,9.0
IND,CHI,1,0,9.0
MEM,ORL,1,1,9.0
POR,NOP,1,1,9.0
OKC,CLE,1,1,9.0
MEM,MIA,1,0,8.0
CHI,ORL,1,1,8.0
MIL,SAC,1,1,8.0
MEM,SAS,1,1,8.0
CHA,PHX,1,0,8.0
MEM,IND,1,0,8.0
WAS,POR,1,1,8.0
PHI,DET,1,0,7.0
LAC,NOP,1,1,7.0
LAC,IND,1,0,7.0
PHX,CLE,1,1,7.0
LAC,DEN,1,1,7.0
MIL,TOR,1,0,7.0
NYK,PHI,1,0,7.0
ORL,CHI,1,0,7.0
POR,MIL,1,1,7.0
LAL,BOS,1,1,7.0
SAC,LAL,1,1,7.0
MIA,NYK,1,0,7.0
GSW,DET,1,1,7.0
WAS,ORL,1,0,7.0
ATL,CHI,1,1,7.0
MIA,DET,1,1,7.0
DAL,SAS,1,1,7.0
MIN,BKN,1,0,7.0
MIL,BKN,1,1,6.0
PHX,MIL,1,0,6.0
POR,BOS,1,0,6.0
CHI,ATL,1,1,6.0
POR,PHX,1,0,6.0
UTA,MIN,1,1,6.0
IND,NYK,1,0,6.0
MIL,IND,1,0,6.0
ORL,BOS,1,1,5.0
ORL,UTA,1,0,5.0
GSW,OKC,1,0,5.0
OKC,PHI,1,1,5.0
ORL,BOS,1,1,5.0
NYK,TOR,1,1,5.0
MIA,UTA,1,0,5.0
GSW,PHI,1,0,5.0
GSW,CHA,1,0,5.0
LAC,LAL,1,1,5.0
MIA,SAC,1,1,5.0
TOR,BKN,1,0,5.0
OKC,UTA,1,1,5.0
MIL,LAC,1,1,5.0
BOS,CHI,1,0,5.0
ATL,WAS,1,0,4.0
IND,UTA,1,0,4.0
MIA,POR,1,1,4.0
HOU,OKC,1,0,4.0
WAS,DET,1,1,4.0
LAC,DEN,1,1,4.0
DEN,ORL,1,1,3.0
POR,UTA,1,0,3.0
GSW,LAL,1,1,3.0
GSW,MIN,1,0,3.0
ATL,DAL,1,0,3.0
CHI,OKC,1,1,3.0
LAC,OKC,1,1,3.0
PHI,CLE,1,1,3.0
DET,TOR,1,0,3.0
TOR,BOS,1,0,3.0
WAS,IND,1,1,2.0
BKN,ORL,1,0,2.0
UTA,CLE,1,1,2.0
HOU,LAC,1,0,2.0
NOP,OKC,1,0,2.0
WAS,MIA,1,1,2.0
BKN,BOS,1,0,2.0
SAC,PHI,1,1,1.0
HOU,PHI,1,1,1.0
IND,CHA,1,0,1.0
POR,UTA,1,1,1.0
BOS,POR,1,0,1.0
WAS,BOS,1,1,1.0
ATL,BOS,0,0,-1.0
CHA,MIA,0,0,-1.0
MIA,MIN,0,0,-1.0
SAC,MEM,0,0,-1.0
PHI,HOU,0,0,-1.0
MIA,ORL,0,1,-1.0
CLE,SAS,0,1,-2.0
UTA,DEN,0,1,-2.0
MIL,CHA,0,0,-2.0
MIL,DAL,0,1,-2.0
MIA,ATL,0,1,-2.0
WAS,OKC,0,1,-2.0
UTA,PHX,0,0,-2.0
DET,OKC,0,1,-2.0
DEN,POR,0,1,-2.0
CHA,POR,0,0,-2.0
ORL,TOR,0,1,-2.0
ORL,WAS,0,1,-2.0
DET,PHX,0,1,-2.0
TOR,NOP,0,1,-2.0
PHX,MIN,0,0,-2.0
MIN,PHX,0,1,-2.0
MIL,CLE,0,0,-3.0
SAS,SAC,0,0,-3.0
IND,DEN,0,0,-3.0
MIL,IND,0,1,-3.0
MIN,SAC,0,1,-3.0
BOS,MIL,0,0,-3.0
PHX,ORL,0,1,-3.0
SAC,LAL,0,0,-3.0
BKN,ATL,0,1,-3.0
TOR,DET,0,1,-3.0
UTA,LAL,0,1,-3.0
WAS,IND,0,0,-4.0
SAC,HOU,0,0,-4.0
TOR,DET,0,0,-4.0
MIN,MEM,0,1,-4.0
BKN,MIA,0,0,-4.0
OKC,DAL,0,0,-4.0
NYK,BOS,0,1,-4.0
TOR,CLE,0,0,-4.0
SAS,TOR,0,0,-5.0
CHI,DEN,0,0,-5.0
PHX,SAS,0,0,-5.0
BOS,ORL,0,0,-5.0
PHX,HOU,0,0,-5.0
PHI,GSW,0,1,-5.0
LAL,ATL,0,1,-5.0
CHA,ORL,0,1,-5.0
LAL,MEM,0,0,-5.0
NOP,DAL,0,0,-5.0
POR,GSW,0,1,-5.0
UTA,OKC,0,0,-5.0
ORL,WAS,0,0,-5.0
LAC,NOP,0,0,-5.0
MIL,BOS,0,1,-5.0
NOP,DAL,0,1,-5.0
LAL,MIA,0,0,-6.0
DEN,BKN,0,0,-6.0
BOS,NYK,0,1,-6.0
BKN,NOP,0,0,-6.0
DET,MIN,0,0,-6.0
MEM,HOU,0,1,-6.0
BOS,HOU,0,1,-6.0
MEM,UTA,0,1,-6.0
MIA,MIL,0,1,-7.0
LAL,LAC,0,1,-7.0
SAC,ATL,0,1,-7.0
LAL,NOP,0,0,-7.0
UTA,PHX,0,0,-7.0
TOR,MIL,0,1,-7.0
CHA,OKC,0,1,-7.0
POR,ORL,0,0,-7.0
ORL,NYK,0,0,-7.0
MIL,POR,0,0,-7.0
OKC,NOP,0,0,-8.0
SAS,OKC,0,1,-8.0
DEN,MIL,0,0,-8.0
ORL,PHI,0,1,-8.0
NOP,POR,0,0,-9.0
TOR,CHA,0,0,-9.0
SAC,PHX,0,1,-9.0
BOS,CHA,0,1,-9.0
NOP,ATL,0,0,-9.0
NYK,PHX,0,1,-9.0
LAC,ATL,0,1,-9.0
UTA,MEM,0,1,-10.0
CHI,GSW,0,1,-10.0
DET,BOS,0,1,-10.0
CHA,MIL,0,1,-10.0
UTA,GSW,0,1,-11.0
PHI,BOS,0,1,-11.0
POR,GSW,0,0,-11.0
NOP,OKC,0,1,-11.0
NYK,BOS,0,1,-11.0
MIL,SAS,0,1,-11.0
DEN,OKC,0,0,-11.0
DET,CHI,0,0,-11.0
DET,MIL,0,0,-12.0
SAC,UTA,0,0,-12.0
CHI,MIA,0,1,-12.0
LAL,NYK,0,0,-12.0
BOS,MIN,0,0,-12.0
SAC,MIA,0,1,-12.0
DEN,HOU,0,0,-12.0
CHA,BOS,0,1,-12.0
IND,CLE,0,0,-12.0
LAL,POR,0,1,-12.0
NOP,IND,0,1,-13.0
IND,TOR,0,1,-13.0
ORL,TOR,0,1,-13.0
GSW,SAS,0,1,-13.0
ORL,BKN,0,0,-13.0
NYK,WAS,0,0,-14.0
SAC,NOP,0,0,-14.0
NYK,MIA,0,0,-14.0
MIN,DAL,0,0,-14.0
DEN,UTA,0,0,-14.0
ORL,IND,0,0,-15.0
PHX,NOP,0,0,-15.0
LAL,CLE,0,0,-15.0
ATL,NOP,0,0,-15.0
NYK,IND,0,1,-16.0
PHI,PHX,0,0,-16.0
LAL,POR,0,0,-16.0
UTA,LAC,0,1,-16.0
LAC,CHI,0,1,-16.0
BKN,BOS,0,0,-16.0
POR,DAL,0,0,-16.0
LAC,MEM,0,0,-16.0
PHX,MIA,0,0,-17.0
SAC,TOR,0,0,-17.0
LAC,GSW,0,0,-17.0
DEN,MIA,0,0,-17.0
CLE,GSW,0,0,-18.0
HOU,UTA,0,0,-18.0
PHI,MIA,0,1,-18.0
PHI,DET,0,0,-18.0
DET,POR,0,0,-19.0
DAL,MEM,0,1,-19.0
MIA,DEN,0,0,-20.0
NYK,POR,0,0,-22.0
NYK,DET,0,1,-22.0
IND,PHX,0,1,-23.0
LAL,SAC,0,1,-23.0
MIA,MIL,0,0,-24.0
PHX,OKC,0,0,-24.0
DEN,OKC,0,0,-25.0
CHA,GSW,0,0,-25.0
BKN,IND,0,1,-25.0
SAC,GSW,0,1,-25.0
HOU,GSW,0,1,-25.0
MIN,SAS,0,0,-26.0
MIA,CLE,0,0,-26.0
PHX,UTA,0,0,-27.0
DEN,BKN,0,1,-28.0
LAL,LAC,0,1,-28.0
ORL,LAC,0,0,-28.0
BOS,CLE,0,0,-31.0
DEN,GSW,0,0,-43.0
PHI,DAL,0,0,-53.0
LAL,GSW,1,0,31.0
DEN,MIL,1,0,31.0
MEM,LAC,1,1,28.0
LAL,GSW,1,1,26.0
PHI,WAS,1,0,26.0
PHI,SAC,1,1,24.0
DEN,MEM,1,1,24.0
ATL,OKC,1,1,23.0
PHX,GSW,1,1,21.0
PHX,UTA,1,1,21.0
PHI,NYK,1,0,20.0
SAC,HOU,1,1,20.0
LAC,TOR,1,0,19.0
MEM,ORL,1,1,17.0
PHI,CHA,1,1,17.0
CLE,DET,1,1,15.0
SAS,DET,1,1,15.0
NYK,GSW,1,0,15.0
SAC,DAL,1,0,14.0
DET,MEM,1,1,14.0
BKN,MIA,1,1,13.0
MIL,OKC,1,1,13.0
MIL,SAC,1,1,13.0
OKC,NYK,1,0,12.0
PHI,CHI,1,0,12.0
SAC,DAL,1,0,12.0
LAL,NOP,1,0,12.0
LAL,UTA,1,1,12.0
UTA,SAS,1,1,11.0
MIL,WAS,1,0,11.0
LAL,ORL,1,0,11.0
ATL,MIN,1,1,11.0
MEM,HOU,1,0,10.0
LAC,PHI,1,1,10.0
MIA,ATL,1,1,10.0
NYK,NOP,1,1,10.0
MIA,CHA,1,0,10.0
DEN,GSW,1,1,10.0
MIN,DET,1,1,10.0
UTA,DET,1,0,10.0
ORL,WAS,1,0,10.0
MEM,OKC,1,0,9.0
IND,CLE,1,0,9.0
GSW,CHA,1,1,9.0
MIL,IND,1,0,9.0
CLE,CHI,1,0,9.0
LAL,MIN,1,0,8.0
CHA,ATL,1,0,8.0
CHI,MIA,1,0,8.0
CHI,NYK,1,1,8.0
CHI,SAC,1,1,8.0
LAL,IND,1,0,7.0
LAC,GSW,1,0,7.0
MEM,SAC,1,1,6.0
PHX,CLE,1,1,6.0
GSW,PHX,1,1,6.0
CHI,BOS,1,0,6.0
NOP,BOS,1,1,5.0
SAS,GSW,1,1,5.0
BKN,BOS,1,1,5.0
IND,ORL,1,0,5.0
DET,PHX,1,1,5.0
PHX,CHI,1,1,5.0
NOP,SAC,1,0,5.0
PHX,UTA,1,1,4.0
MIN,PHX,1,0,4.0
MEM,PHX,1,1,4.0
ORL,CHI,1,1,4.0
BKN,ATL,1,0,4.0
BKN,LAC,1,0,4.0
PHX,DAL,1,1,4.0
NYK,CHI,1,0,4.0
DET,BOS,1,1,3.0
PHI,NYK,1,1,3.0
LAL,ORL,1,1,3.0
PHI,SAS,1,0,2.0
MIL,SAC,1,0,1.0
LAC,POR,1,0,1.0
PHI,NYK,1,0,1.0
MEM,SAC,1,1,1.0
POR,SAS,1,0,1.0
MIA,SAC,1,1,1.0
CHA,SAC,1,0,1.0
ORL,MEM,1,1,1.0
MIL,PHX,0,1,-1.0
PHX,ORL,0,0,-1.0
NYK,PHI,0,1,-1.0
NYK,MIN,0,0,-1.0
MIL,BKN,0,0,-2.0
MIN,CLE,0,0,-2.0
HOU,POR,0,0,-2.0
DET,BKN,0,1,-2.0
NOP,GSW,0,0,-3.0
SAS,CHA,0,1,-3.0
SAS,NOP,0,0,-3.0
ORL,LAL,0,0,-3.0
GSW,WAS,0,1,-3.0
SAC,HOU,0,0,-3.0
SAS,BOS,0,0,-3.0
CLE,IND,0,1,-3.0
IND,CHA,0,0,-3.0
IND,NYK,0,0,-3.0
PHX,SAC,0,0,-3.0
MEM,CLE,0,1,-4.0
ORL,HOU,0,1,-4.0
UTA,PHX,0,0,-4.0
SAC,POR,0,0,-4.0
OKC,SAC,0,1,-4.0
BOS,OKC,0,1,-4.0
BOS,NYK,0,0,-4.0
DAL,DEN,0,1,-4.0
BOS,SAC,0,0,-5.0
BOS,DAL,0,1,-5.0
CHA,DEN,0,1,-5.0
ATL,CLE,0,1,-5.0
CHI,PHX,0,0,-5.0
DET,IND,0,0,-5.0
LAL,POR,0,0,-5.0
IND,MIA,0,1,-5.0
TOR,NYK,0,0,-6.0
PHI,NOP,0,0,-7.0
PHI,TOR,0,0,-7.0
MIN,DEN,0,0,-7.0
LAL,TOR,0,1,-7.0
CHI,SAS,0,1,-7.0
DET,ORL,0,1,-7.0
LAC,HOU,0,0,-7.0
NYK,BKN,0,1,-7.0
TOR,PHI,0,1,-7.0
NYK,GSW,0,1,-8.0
ATL,LAL,0,1,-8.0
BKN,CHI,0,0,-8.0
ORL,POR,0,0,-9.0
PHI,DEN,0,0,-9.0
POR,MIA,0,1,-9.0
DET,ORL,0,0,-9.0
WAS,BOS,0,0,-9.0
POR,LAL,0,0,-9.0
CHA,ORL,0,0,-9.0
TOR,CHI,0,1,-9.0
LAL,PHX,0,1,-10.0
DEN,SAC,0,0,-10.0
DAL,CHI,0,0,-10.0
GSW,DEN,0,0,-10.0
CLE,MEM,0,1,-10.0
NOP,MIA,0,1,-10.0
HOU,MEM,0,1,-10.0
ATL,NYK,0,0,-11.0
OKC,ORL,0,1,-11.0
BKN,DET,0,0,-11.0
NOP,UTA,0,0,-11.0
ORL,DEN,0,1,-11.0
ATL,SAS,0,1,-11.0
CHA,LAL,0,0,-11.0
ORL,LAL,0,1,-11.0
PHI,DEN,0,1,-12.0
DET,CHI,0,1,-12.0
CHI,PHI,0,1,-12.0
DEN,LAC,0,1,-13.0
MIA,BKN,0,0,-13.0
PHX,LAL,0,0,-13.0
HOU,DAL,0,1,-13.0
DET,MIA,0,1,-13.0
TOR,DET,0,0,-14.0
OKC,NOP,0,1,-14.0
SAC,SAS,0,0,-14.0
CHI,BKN,0,0,-14.0
DET,PHI,0,0,-14.0
WAS,MEM,0,1,-14.0
DET,CLE,0,0,-15.0
WAS,MEM,0,0,-15.0
MIN,WAS,0,0,-16.0
ORL,BOS,0,0,-16.0
MIN,LAL,0,0,-16.0
OKC,BOS,0,1,-17.0
CHA,UTA,0,1,-17.0
POR,LAC,0,0,-17.0
IND,BKN,0,1,-17.0
NOP,PHX,0,1,-18.0
CLE,MIL,0,1,-18.0
WAS,LAC,0,0,-19.0
HOU,SAC,0,0,-20.0
IND,MIL,0,0,-20.0
GSW,PHX,0,0,-21.0
CHA,UTA,0,0,-22.0
ORL,MIL,0,1,-22.0
BOS,CHI,0,0,-22.0
NYK,PHX,0,0,-23.0
ORL,ATL,0,0,-23.0
MIL,LAC,0,0,-24.0
CLE,DAL,0,1,-27.0
OKC,SAC,0,0,-28.0
HOU,DEN,0,1,-29.0
OKC,DEN,0,1,-30.0
MIL,DEN,0,1,-31.0
IND,LAC,0,0,-33.0
UTA,BKN,0,0,-34.0
MIA,MIL,0,1,-47.0
GSW,TOR,0,0,-53.0
CHI,ATL,1,1,39.0
SAS,BKN,1,1,31.0
OKC,CHI,1,1,30.0
LAC,PHI,1,1,29.0
CHA,BOS,1,1,26.0
BOS,TOR,1,1,24.0
IND,CHA,1,1,24.0
CHI,DAL,1,1,23.0
DEN,CHA,1,1,22.0
IND,ORL,1,1,22.0
LAC,SAS,1,1,22.0
SAS,HOU,1,1,22.0
LAC,DAL,1,1,22.0
DEN,UTA,1,1,20.0
IND,DAL,1,1,20.0
BKN,PHX,1,1,20.0
LAC,TOR,1,1,19.0
UTA,DAL,1,1,19.0
BOS,TOR,1,1,18.0
POR,SAC,1,1,18.0
BOS,POR,1,1,18.0
MEM,MIL,1,0,18.0
MEM,MIN,1,1,17.0
BOS,BKN,1,0,17.0
MIA,ATL,1,1,17.0
MIL,TOR,1,1,17.0
PHI,NYK,1,1,17.0
PHX,CHI,1,0,16.0
NOH,SAC,1,1,15.0
UTA,PHX,1,1,15.0
PHX,UTA,1,1,15.0
DAL,MIN,1,1,15.0
MIL,CHA,1,1,15.0
MIL,SAC,1,1,13.0
MEM,MIN,1,0,13.0
BKN,ATL,1,0,13.0
UTA,DET,1,1,13.0
LAC,POR,1,1,13.0
PHX,CLE,1,0,13.0
GSW,TOR,1,0,12.0
DAL,NOH,1,1,12.0
MIA,CHI,1,1,12.0
UTA,NOH,1,0,12.0
MIN,PHX,1,1,12.0
OKC,TOR,1,0,12.0
CHI,BKN,1,1,11.0
BKN,IND,1,1,11.0
UTA,CLE,1,1,11.0
SAS,MIL,1,1,11.0
MEM,LAC,1,0,11.0
SAC,UTA,1,1,11.0
IND,GSW,1,1,11.0
GSW,MIN,1,1,11.0
MIL,WAS,1,0,10.0
IND,CHI,1,1,10.0
LAC,ORL,1,0,10.0
MIA,LAL,1,1,10.0
DEN,SAS,1,1,10.0
PHI,TOR,1,0,10.0
PHX,SAC,1,0,10.0
MEM,GSW,1,0,10.0
DAL,BOS,1,1,10.0
OKC,SAC,1,0,10.0
DAL,SAC,1,0,9.0
IND,HOU,1,0,9.0
WAS,PHX,1,0,9.0
ATL,ORL,1,1,9.0
MEM,CHI,1,1,9.0
ORL,MIN,1,1,9.0
MEM,HOU,1,1,8.0
PHI,WAS,1,1,8.0
MIN,SAC,1,0,8.0
DEN,CLE,1,0,8.0
MEM,LAL,1,1,8.0
MIN,DAL,1,1,8.0
BKN,MIN,1,0,8.0
WAS,ORL,1,1,8.0
SAS,SAC,1,1,7.0
LAL,POR,1,0,7.0
PHI,IND,1,1,7.0
PHI,HOU,1,1,7.0
CHI,MIN,1,1,7.0
MEM,SAC,1,1,7.0
DAL,LAC,1,1,7.0
UTA,LAL,1,0,7.0
HOU,UTA,1,1,7.0
SAC,TOR,1,1,7.0
OKC,PHI,1,0,7.0
DEN,DET,1,0,7.0
BKN,TOR,1,1,7.0
GSW,NOH,1,1,7.0
MIN,DET,1,1,6.0
CHI,PHX,1,0,6.0
BOS,NYK,1,0,6.0
ATL,ORL,1,0,6.0
SAS,CLE,1,1,6.0
CHA,ORL,1,1,6.0
TOR,BKN,1,1,6.0
MIL,POR,1,0,6.0
GSW,POR,1,1,6.0
MEM,TOR,1,0,6.0
TOR,LAL,1,1,5.0
MIL,IND,1,1,5.0
CLE,MIL,1,1,5.0
LAL,BKN,1,1,5.0
GSW,OKC,1,1,5.0
LAC,LAL,1,1,5.0
ATL,MIL,1,1,5.0
IND,CHI,1,1,5.0
SAS,NOH,1,0,4.0
OKC,POR,1,0,4.0
WAS,CHI,1,1,4.0
MIN,DEN,1,0,4.0
MIL,PHX,1,0,4.0
LAL,POR,1,1,4.0
LAC,MEM,1,0,4.0
BKN,DET,1,0,3.0
NYK,MIN,1,1,3.0
OKC,DAL,1,0,3.0
SAC,MIN,1,1,3.0
HOU,PHX,1,1,3.0
DEN,TOR,1,1,3.0
WAS,PHI,1,1,3.0
DAL,CHI,1,1,2.0
MIA,ORL,1,0,2.0
PHX,CLE,1,1,2.0
DET,MIL,1,1,2.0
SAS,LAC,1,1,2.0
PHI,DAL,1,1,2.0
TOR,IND,1,0,2.0
BOS,DAL,1,1,2.0
LAL,DET,1,0,1.0
DEN,MIL,1,0,1.0
MEM,OKC,1,1,1.0
DEN,DAL,1,1,1.0
MIA,ORL,1,1,1.0
CLE,TOR,1,0,1.0
ORL,MIA,0,0,-1.0
TOR,DET,0,0,-1.0
BOS,PHI,0,0,-1.0
DEN,TOR,0,0,-1.0
PHX,BKN,0,1,-2.0
WAS,CHA,0,1,-2.0
SAC,MIL,0,1,-2.0
IND,BOS,0,1,-2.0
DET,OKC,0,1,-2.0
LAL,SAS,0,1,-2.0
MIA,POR,0,0,-2.0
GSW,SAC,0,0,-2.0
TOR,IND,0,1,-2.0
OKC,WAS,0,0,-2.0
LAL,IND,0,1,-2.0
TOR,CHI,0,1,-2.0
NOH,LAC,0,1,-3.0
WAS,BOS,0,1,-3.0
BOS,CHA,0,0,-3.0
NYK,BKN,0,1,-3.0
MIL,BKN,0,1,-3.0
CLE,MIL,0,0,-3.0
PHI,WAS,0,0,-3.0
DET,UTA,0,1,-3.0
BOS,MIL,0,0,-3.0
MEM,LAC,0,1,-4.0
POR,OKC,0,1,-4.0
SAS,PHX,0,1,-4.0
DEN,MIN,0,1,-4.0
PHX,TOR,0,0,-4.0
POR,PHX,0,1,-4.0
CLE,NYK,0,1,-5.0
WAS,CHA,0,0,-5.0
WAS,ATL,0,1,-5.0
DEN,MIA,0,1,-5.0
LAL,LAC,0,0,-5.0
TOR,SAS,0,1,-5.0
SAS,LAC,0,1,-5.0
SAS,LAL,0,0,-5.0
SAC,IND,0,1,-5.0
LAC,PHX,0,0,-5.0
MEM,DEN,0,1,-5.0
WAS,MIN,0,0,-5.0
DAL,LAC,0,0,-6.0
MIN,LAC,0,0,-6.0
LAL,GSW,0,0,-6.0
POR,MEM,0,0,-6.0
BOS,CLE,0,1,-6.0
DAL,UTA,0,0,-6.0
DAL,SAS,0,1,-6.0
PHX,CHI,0,1,-6.0
DET,MIN,0,0,-6.0
GSW,MEM,0,0,-6.0
CHA,HOU,0,1,-6.0
SAC,CHI,0,0,-6.0
SAS,NOH,0,0,-7.0
MIN,CHI,0,1,-7.0
MEM,NYK,0,0,-7.0
POR,IND,0,0,-7.0
POR,DET,0,0,-7.0
CLE,DET,0,1,-7.0
DET,GSW,0,1,-7.0
NYK,BKN,0,0,-7.0
IND,PHI,0,0,-7.0
TOR,SAC,0,0,-7.0
CHA,CHI,0,0,-8.0
MIL,PHI,0,0,-8.0
WAS,TOR,0,1,-8.0
OKC,BOS,0,0,-8.0
NOH,IND,0,0,-8.0
BOS,MIA,0,0,-8.0
PHI,DET,0,0,-8.0
BOS,BKN,0,1,-8.0
MIN,HOU,0,0,-8.0
SAC,MIN,0,1,-8.0
ORL,HOU,0,0,-8.0
PHX,IND,0,1,-8.0
SAS,POR,0,0,-8.0
POR,ATL,0,1,-8.0
PHX,SAS,0,0,-9.0
BKN,LAL,0,1,-9.0
SAC,DAL,0,1,-9.0
BKN,GSW,0,0,-9.0
SAC,BKN,0,1,-9.0
HOU,IND,0,1,-9.0
BKN,PHI,0,0,-9.0
DET,HOU,0,1,-9.0
SAC,HOU,0,1,-10.0
GSW,MIL,0,1,-10.0
WAS,SAS,0,0,-10.0
LAL,ORL,0,1,-10.0
ORL,LAC,0,1,-10.0
IND,PHI,0,1,-10.0
MEM,ATL,0,1,-10.0
POR,UTA,0,1,-10.0
OKC,MEM,0,1,-10.0
DAL,MEM,0,0,-10.0
PHX,MEM,0,0,-10.0
CLE,NYK,0,1,-10.0
MIN,BOS,0,0,-10.0
CLE,MEM,0,1,-11.0
CLE,UTA,0,0,-11.0
LAC,MEM,0,1,-11.0
GSW,SAS,0,0,-11.0
IND,BKN,0,0,-11.0
DET,OKC,0,0,-11.0
CHA,BOS,0,0,-11.0
IND,OKC,0,0,-11.0
POR,GSW,0,1,-11.0
NOH,SAC,0,0,-11.0
DAL,PHX,0,1,-11.0
PHI,ATL,0,0,-11.0
TOR,GSW,0,1,-12.0
DET,DEN,0,0,-12.0
CHA,ATL,0,1,-12.0
OKC,SAS,0,0,-12.0
MIL,WAS,0,0,-13.0
BOS,MIA,0,0,-13.0
BKN,MIA,0,0,-13.0
MEM,WAS,0,0,-13.0
SAS,OKC,0,0,-14.0
CHA,TOR,0,0,-14.0
MIL,HOU,0,1,-14.0
MIL,UTA,0,0,-14.0
ORL,SAS,0,0,-14.0
DET,NYK,0,1,-15.0
BOS,NYK,0,1,-15.0
LAL,OKC,0,1,-15.0
MIN,DAL,0,0,-15.0
MIN,MEM,0,0,-15.0
PHX,DEN,0,1,-15.0
PHX,UTA,0,0,-15.0
BOS,SAS,0,0,-15.0
MIN,IND,0,0,-16.0
MIL,CHI,0,1,-16.0
MIN,LAC,0,0,-16.0
POR,OKC,0,1,-16.0
MIN,OKC,0,0,-16.0
ATL,CHI,0,1,-17.0
CHA,PHX,0,0,-17.0
MEM,OKC,0,0,-17.0
UTA,DEN,0,1,-17.0
SAC,BOS,0,0,-18.0
MIL,MEM,0,1,-18.0
CLE,DET,0,0,-18.0
NOH,DEN,0,0,-18.0
MIN,TOR,0,0,-19.0
PHI,MIA,0,0,-19.0
ORL,BKN,0,0,-20.0
IND,POR,0,0,-20.0
MIA,NYK,0,1,-20.0
SAC,BKN,0,0,-20.0
CLE,IND,0,1,-21.0
NOH,OKC,0,1,-21.0
PHX,WAS,0,0,-22.0
PHI,HOU,0,0,-22.0
IND,SAS,0,0,-22.0
CHA,LAC,0,0,-22.0
CHI,HOU,0,1,-23.0
CHA,ATL,0,0,-23.0
LAL,LAC,0,1,-24.0
ORL,SAC,0,1,-24.0
GSW,DAL,0,0,-25.0
SAC,DEN,0,1,-25.0
BKN,SAS,0,1,-25.0
MEM,LAC,0,1,-26.0
CHA,CLE,0,0,-27.0
WAS,MIA,0,0,-28.0
CHA,MIL,0,0,-29.0
BOS,LAC,0,0,-29.0
PHI,LAC,0,0,-29.0
PHX,HOU,0,0,-30.0
SAS,POR,0,1,-30.0
CHA,SAS,0,1,-30.0
CHA,SAC,0,0,-36.0
SAC,NYK,0,0,-39.0
DET,SAS,0,0,-39.0
PHX,DET,0,0,-40.0
NOH,OKC,0,0,-45.0
CHA,OKC,0,0,-45.0
BKN,SAS,1,1,36.0
PHI,DET,1,1,31.0
PHI,ORL,1,0,30.0
SAC,LAC,1,0,27.0
CLE,DET,1,0,24.0
PHX,POR,1,1,20.0
PHI,DET,1,1,20.0
PHI,WAS,1,1,19.0
ATL,MIL,1,1,19.0
PHI,OKC,1,0,19.0
NOP,CHA,1,1,19.0
CHA,ATL,1,0,17.0
TOR,MIL,1,1,16.0
PHX,DET,1,0,16.0
MIA,MIL,1,1,16.0
CHI,CHA,1,1,16.0
MEM,CHI,1,1,15.0
NOP,DEN,1,1,15.0
ORL,BOS,1,1,15.0
CLE,PHX,1,0,14.0
OKC,CHI,1,0,14.0
MIA,LAL,1,1,14.0
PHX,UTA,1,0,14.0
OKC,BKN,1,1,14.0
NYK,ORL,1,1,13.0
LAL,BKN,1,1,13.0
IND,CHA,1,0,12.0
PHI,DET,1,0,12.0
ATL,TOR,1,0,11.0
CHI,ATL,1,1,11.0
MIL,WAS,1,1,10.0
TOR,WAS,1,1,10.0
WAS,NOP,1,0,10.0
MIA,SAS,1,0,10.0
POR,CHA,1,0,10.0
NYK,OKC,1,0,10.0
ORL,PHI,1,0,10.0
LAC,PHX,1,0,9.0
TOR,PHX,1,1,9.0
DEN,DAL,1,1,9.0
ATL,SAC,1,1,9.0
BKN,TOR,1,1,9.0
DEN,POR,1,1,9.0
DAL,ORL,1,1,9.0
MIN,NOP,1,0,9.0
MEM,PHI,1,1,8.0
MEM,SAS,1,1,8.0
CHI,MIN,1,1,8.0
LAL,GSW,1,1,8.0
DET,BKN,1,0,8.0
PHX,TOR,1,1,8.0
CHA,DAL,1,0,8.0
BOS,CHI,1,1,8.0
LAL,DET,1,0,7.0
POR,SAC,1,0,7.0
WAS,IND,1,0,7.0
SAS,NYK,1,1,7.0
NYK,UTA,1,0,7.0
OKC,MIN,1,0,7.0
BKN,IND,1,1,7.0
ORL,HOU,1,0,6.0
HOU,DET,1,1,6.0
HOU,UTA,1,1,6.0
NOP,DET,1,0,6.0
BOS,LAC,1,1,6.0
BKN,WAS,1,1,6.0
LAL,NYK,1,0,6.0
PHI,ATL,1,0,5.0
PHX,BKN,1,1,5.0
ATL,OKC,1,0,5.0
WAS,PHI,1,1,5.0
DEN,PHI,1,1,5.0
HOU,MIN,1,1,5.0
LAC,DET,1,1,5.0
IND,TOR,1,0,4.0
NYK,LAL,1,0,4.0
LAL,MIL,1,0,4.0
MIA,BOS,1,0,4.0
OKC,PHX,1,1,4.0
DEN,MIA,1,0,4.0
UTA,DEN,1,1,4.0
UTA,ORL,1,1,4.0
DEN,CHA,1,1,4.0
BOS,TOR,1,1,4.0
DAL,UTA,1,1,3.0
NYK,CHA,1,1,3.0
